EmployeeID,Age,Department,DistanceFromHome,JobRole,MonthlyIncome,OverTime,YearsAtCompany,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,Attrition,PerformanceRating
E1666,23,Research & Development,12,Research Scientist,3100,Yes,1,1,1,1,1,1,Yes,2
E1667,42,Sales,8,Sales Representative,5800,No,15,4,3,1,20,3,No,4
E1668,37,Human Resources,3,Human Resources,5200,Yes,10,2,2,2,14,3,Yes,3
E1669,49,Research & Development,10,Research Scientist,8200,No,22,4,4,3,27,3,No,4
E1670,26,Sales,1,Sales Executive,3800,No,4,3,3,1,5,2,No,3
E1671,44,Sales,15,Sales Executive,7000,No,18,4,3,2,23,4,No,4
E1672,33,Research & Development,4,Laboratory Technician,4900,Yes,8,2,2,3,12,2,No,3
E1673,51,Human Resources,6,Manager,9400,No,24,4,3,5,30,4,No,4
E1674,30,Sales,11,Sales Representative,4200,Yes,5,2,1,1,7,2,Yes,3
E1675,46,Research & Development,2,Research Scientist,7800,No,20,4,4,1,25,3,No,4
E1676,35,Sales,9,Sales Executive,5400,No,10,3,3,2,13,2,No,3
E1677,28,Research & Development,13,Laboratory Technician,4000,Yes,5,2,2,2,6,2,No,3
E1678,53,Sales,4,Manager,10200,No,27,4,4,4,33,5,No,4
E1679,34,Human Resources,7,Human Resources,4700,Yes,9,2,2,3,11,2,Yes,3
E1680,41,Research & Development,18,Research Scientist,6800,No,16,4,3,1,21,3,No,4
E1681,25,Sales,3,Sales Representative,3400,Yes,3,1,1,1,4,1,Yes,2
E1682,48,Sales,5,Sales Executive,7900,No,22,3,3,2,28,4,No,4
E1683,32,Research & Development,8,Laboratory Technician,4800,Yes,7,2,2,1,10,2,No,3
E1684,50,Human Resources,16,Manager,9300,No,23,4,3,5,29,4,No,4
E1685,27,Sales,1,Sales Executive,3700,Yes,4,2,2,1,5,2,Yes,3
E1686,39,Research & Development,12,Research Scientist,6400,No,14,4,3,1,19,3,No,4
E1687,31,Sales,9,Sales Representative,4400,No,6,3,3,2,8,2,No,3
E1688,44,Sales,2,Sales Executive,7200,No,19,4,3,3,24,4,No,4
E1689,29,Research & Development,6,Laboratory Technician,4100,Yes,5,2,2,2,7,2,No,3
E1690,52,Human Resources,10,Manager,10000,No,26,4,4,4,31,5,No,4
E1691,33,Sales,4,Sales Representative,4600,Yes,8,2,1,1,10,2,Yes,3
E1692,45,Research & Development,1,Research Scientist,7500,No,20,4,3,1,24,3,No,4
E1693,36,Sales,11,Sales Executive,5800,Yes,11,3,2,2,15,3,Yes,3
E1694,30,Research & Development,15,Laboratory Technician,4300,No,6,3,3,2,9,2,No,3
E1695,47,Sales,6,Sales Executive,8000,No,21,4,4,4,27,4,No,4
E1696,24,Human Resources,4,Human Resources,3500,Yes,3,1,1,2,4,1,Yes,2
E1697,41,Sales,3,Sales Executive,6500,No,15,3,3,1,20,3,No,4
E1698,28,Research & Development,12,Laboratory Technician,4000,Yes,5,2,2,3,7,2,No,3
E1699,55,Sales,8,Manager,11800,No,31,4,4,2,37,5,No,4
E1700,34,Research & Development,2,Research Scientist,5600,No,10,3,3,2,14,3,No,3
E1701,22,Sales,10,Sales Representative,2800,Yes,1,1,1,1,1,2,Yes,2
E1702,33,Research & Development,5,Research Scientist,5100,No,8,3,3,1,10,3,No,3
E1703,45,Human Resources,9,Manager,8500,No,15,4,4,3,22,4,No,4
E1704,28,Sales,2,Sales Representative,3600,Yes,4,2,2,1,5,2,Yes,3
E1705,39,Research & Development,14,Laboratory Technician,5700,No,12,3,3,2,16,2,No,3
E1706,52,Sales,11,Manager,9900,No,25,4,3,4,31,4,No,4
E1707,26,Research & Development,6,Research Scientist,3500,Yes,4,2,2,1,5,1,No,3
E1708,37,Human Resources,3,Human Resources,5200,Yes,10,2,2,2,14,3,Yes,3
E1709,41,Sales,20,Sales Executive,6800,No,16,4,3,1,21,3,No,4
E1710,33,Research & Development,7,Laboratory Technician,4800,Yes,8,2,2,3,11,2,No,3
E1711,48,Sales,4,Sales Executive,8100,No,22,4,4,2,28,4,No,4
E1712,30,Human Resources,1,Human Resources,4000,No,6,3,3,1,7,2,No,3
E1713,55,Sales,5,Manager,11500,No,30,4,4,2,35,5,No,4
E1714,32,Research & Development,15,Laboratory Technician,4400,Yes,7,1,1,3,10,2,No,2
E1715,44,Sales,2,Sales Representative,6200,No,17,4,3,1,22,3,No,4
E1716,36,Research & Development,9,Research Scientist,5300,No,10,3,3,2,14,2,No,3
E1717,25,Human Resources,5,Human Resources,3400,Yes,3,1,1,1,4,1,Yes,2
E1718,49,Sales,12,Sales Executive,7900,No,24,4,3,3,28,4,No,4
E1719,38,Research & Development,3,Laboratory Technician,5400,Yes,11,2,2,2,15,3,No,3
E1720,34,Sales,14,Sales Representative,4600,No,9,3,3,1,11,2,No,3
E1721,51,Human Resources,19,Manager,9400,No,22,4,4,4,30,3,No,4
E1722,27,Research & Development,7,Research Scientist,4000,Yes,5,2,1,1,6,2,No,2
E1723,46,Sales,4,Sales Executive,7400,No,20,4,3,2,25,4,No,4
E1724,33,Human Resources,10,Human Resources,4800,Yes,8,2,2,3,12,2,Yes,3
E1725,29,Sales,6,Sales Representative,3900,No,6,3,3,2,7,2,No,3
E1726,54,Research & Development,2,Manager,10300,No,27,4,4,5,33,5,No,4
E1727,40,Sales,21,Sales Executive,6300,Yes,13,2,2,1,19,3,Yes,3
E1728,35,Research & Development,15,Research Scientist,5800,No,12,3,3,2,16,3,No,3
E1729,23,Human Resources,9,Human Resources,3200,Yes,2,1,1,1,2,1,Yes,2
E1730,42,Sales,13,Manager,8100,No,18,4,3,3,24,4,No,4
E1731,37,Research & Development,5,Laboratory Technician,5500,Yes,11,2,2,2,15,2,No,3
E1732,36,Sales,11,Sales Executive,5900,No,12,3,3,2,16,2,No,3
E1733,28,Human Resources,2,Human Resources,3700,Yes,5,2,2,1,5,2,Yes,2
E1734,45,Research & Development,7,Research Scientist,7300,No,19,4,4,1,23,3,No,4
E1735,32,Sales,16,Sales Representative,4600,Yes,7,1,1,3,11,2,Yes,2
E1736,56,Human Resources,4,Manager,11900,No,32,4,4,2,36,5,No,4
E1737,30,Sales,13,Sales Executive,4400,No,6,3,3,2,8,2,No,3
E1738,39,Research & Development,6,Research Scientist,6100,Yes,12,2,2,1,17,3,No,3
E1739,43,Sales,3,Sales Representative,6900,No,17,4,3,1,21,3,No,4
E1740,26,Human Resources,10,Human Resources,3500,Yes,4,1,1,1,4,1,Yes,2
E1741,47,Sales,14,Sales Executive,9000,No,22,4,4,4,26,4,No,4
E1742,35,Research & Development,5,Laboratory Technician,5100,No,8,3,3,1,10,2,No,3
E1743,40,Sales,15,Sales Representative,6300,No,12,4,3,2,18,3,No,4
E1744,26,Human Resources,7,Human Resources,3500,Yes,3,1,2,1,4,2,Yes,3
E1745,45,Sales,4,Sales Executive,8900,No,18,4,4,3,25,4,No,4
E1746,32,Research & Development,9,Laboratory Technician,5000,Yes,7,2,2,4,11,2,No,3
E1747,29,Human Resources,1,Human Resources,4700,No,6,3,3,1,7,3,No,3
E1748,38,Sales,20,Sales Executive,6100,Yes,10,2,2,2,15,2,Yes,3
E1749,50,Research & Development,12,Research Scientist,7900,No,22,4,3,4,28,4,No,4
E1750,24,Sales,5,Sales Representative,3300,Yes,2,1,1,1,2,2,Yes,2
E1751,36,Research & Development,8,Laboratory Technician,5100,No,10,4,3,2,14,3,No,3
E1752,41,Human Resources,14,Manager,6400,No,14,3,3,1,19,3,No,4
E1753,27,Sales,3,Sales Representative,3900,Yes,4,2,2,2,6,2,No,3
E1754,54,Research & Development,2,Manager,10900,No,28,4,4,3,34,5,No,4
E1755,33,Sales,6,Sales Representative,4600,No,9,3,3,1,11,2,No,3
E1756,30,Human Resources,10,Human Resources,5400,Yes,7,2,2,1,9,2,Yes,3
E1757,47,Sales,18,Sales Executive,9300,No,21,4,3,5,29,4,No,4
E1758,25,Research & Development,4,Laboratory Technician,3400,Yes,2,1,1,1,3,1,Yes,2
E1759,43,Sales,7,Sales Representative,7200,No,16,4,4,2,22,3,No,4
E1760,34,Human Resources,11,Human Resources,5600,Yes,9,2,2,1,12,2,Yes,3
E1761,52,Sales,1,Sales Executive,10200,No,26,4,4,4,32,5,No,4
E1762,28,Research & Development,5,Research Scientist,4000,No,4,3,3,2,6,2,No,3
E1763,39,Human Resources,13,Manager,6200,Yes,12,2,2,1,18,3,Yes,3
E1764,31,Sales,6,Sales Representative,4700,No,7,3,3,3,10,2,No,3
E1765,55,Research & Development,9,Manager,11600,No,32,4,4,2,36,5,No,4
E1766,23,Sales,12,Sales Representative,3200,Yes,1,1,1,1,1,1,Yes,2
E1767,42,Human Resources,8,Manager,5900,No,15,4,3,1,20,3,No,4
E1768,37,Sales,3,Sales Executive,5300,Yes,10,2,2,2,14,3,Yes,3
E1769,49,Research & Development,10,Research Scientist,8300,No,22,4,4,3,27,3,No,4
E1770,26,Human Resources,1,Human Resources,3900,No,4,3,3,1,5,2,No,3
E1771,44,Research & Development,15,Laboratory Technician,7100,No,18,4,3,2,23,4,No,4
E1772,33,Sales,4,Sales Representative,5000,Yes,8,2,2,3,12,2,No,3
E1773,51,Research & Development,6,Manager,9500,No,24,4,3,5,30,4,No,4
E1774,30,Human Resources,11,Human Resources,4300,Yes,5,2,1,1,7,2,Yes,3
E1775,46,Sales,2,Sales Executive,7900,No,20,4,4,1,25,3,No,4
E1776,35,Research & Development,9,Research Scientist,5500,No,10,3,3,2,13,2,No,3
E1777,28,Human Resources,13,Human Resources,4100,Yes,5,2,2,2,6,2,No,3
E1778,53,Sales,4,Manager,10300,No,27,4,4,4,33,5,No,4
E1779,34,Research & Development,7,Laboratory Technician,4800,Yes,9,2,2,3,11,2,Yes,3
E1780,41,Sales,18,Sales Representative,6900,No,16,4,3,1,21,3,No,4
E1781,25,Human Resources,3,Human Resources,3500,Yes,3,1,1,1,4,1,Yes,2
E1782,48,Research & Development,5,Research Scientist,8000,No,22,3,3,2,28,4,No,4
E1783,32,Sales,8,Sales Executive,4900,Yes,7,2,2,1,10,2,No,3
E1784,50,Research & Development,16,Manager,9400,No,23,4,3,5,29,4,No,4
E1785,27,Human Resources,1,Human Resources,3800,Yes,4,2,2,1,5,2,Yes,3
E1786,39,Sales,12,Sales Representative,6500,No,14,4,3,1,19,3,No,4
E1787,31,Research & Development,9,Laboratory Technician,4500,No,6,3,3,2,8,2,No,3
E1788,44,Human Resources,2,Manager,7300,No,19,4,3,3,24,4,No,4
E1789,29,Sales,6,Sales Executive,4200,Yes,5,2,2,2,7,2,No,3
E1790,52,Research & Development,10,Research Scientist,10100,No,26,4,4,4,31,5,No,4
E1791,33,Human Resources,4,Human Resources,4700,Yes,8,2,1,1,10,2,Yes,3
E1792,45,Sales,1,Sales Representative,7600,No,20,4,3,1,24,3,No,4
E1793,36,Research & Development,11,Laboratory Technician,5900,Yes,11,3,2,2,15,3,Yes,3
E1794,30,Sales,15,Sales Executive,4400,No,6,3,3,2,9,2,No,3
E1795,47,Research & Development,6,Research Scientist,8100,No,21,4,4,4,27,4,No,4
E1796,24,Sales,4,Sales Representative,3600,Yes,3,1,1,2,4,1,Yes,2
E1797,41,Human Resources,3,Manager,6600,No,15,3,3,1,20,3,No,4
E1798,28,Sales,12,Sales Executive,4100,Yes,5,2,2,3,7,2,No,3
E1799,55,Research & Development,8,Manager,11900,No,31,4,4,2,37,5,No,4
E1800,34,Sales,2,Sales Representative,5700,No,10,3,3,2,14,3,No,3
E1801,31,Research & Development,3,Laboratory Technician,4900,Yes,8,4,4,1,10,2,No,3
E1802,40,Sales,14,Sales Representative,6100,No,14,3,3,2,18,3,No,4
E1803,26,Human Resources,5,Human Resources,3500,Yes,3,1,2,1,4,2,Yes,3
E1804,45,Research & Development,2,Research Scientist,7400,No,20,4,4,3,24,4,No,4
E1805,32,Sales,11,Sales Representative,4700,Yes,7,2,2,4,11,2,No,3
E1806,29,Research & Development,1,Laboratory Technician,4500,No,6,3,3,1,7,3,No,3
E1807,38,Sales,20,Sales Executive,6100,Yes,10,2,2,2,15,2,Yes,3
E1808,50,Research & Development,12,Manager,9800,No,22,4,3,4,28,4,No,4
E1809,24,Human Resources,5,Human Resources,3300,Yes,2,1,1,1,2,2,Yes,2
E1810,36,Sales,8,Sales Representative,5100,No,10,4,3,2,14,3,No,3
E1811,41,Research & Development,14,Research Scientist,6400,No,14,3,3,1,19,3,No,4
E1812,27,Sales,3,Sales Representative,3900,Yes,4,2,2,2,6,2,No,3
E1813,54,Human Resources,2,Manager,10900,No,28,4,4,3,34,5,No,4
E1814,33,Research & Development,6,Laboratory Technician,4600,No,9,3,3,1,11,2,No,3
E1815,30,Sales,10,Sales Representative,5400,Yes,7,2,2,1,9,2,Yes,3
E1816,47,Research & Development,18,Research Scientist,9300,No,21,4,3,5,29,4,No,4
E1817,25,Sales,4,Sales Representative,3400,Yes,2,1,1,1,3,1,Yes,2
E1818,43,Human Resources,7,Manager,8100,No,16,4,4,2,22,3,No,4
E1819,34,Research & Development,11,Laboratory Technician,5600,Yes,9,2,2,1,12,2,Yes,3
E1820,52,Sales,1,Sales Executive,10200,No,26,4,4,4,32,5,No,4
E1821,28,Research & Development,5,Research Scientist,4000,No,4,3,3,2,6,2,No,3
E1822,39,Sales,13,Sales Executive,6200,Yes,12,2,2,1,18,3,Yes,3
E1823,31,Human Resources,6,Human Resources,4700,No,7,3,3,3,10,2,No,3
E1824,55,Research & Development,9,Manager,11600,No,32,4,4,2,36,5,No,4
E1825,23,Sales,12,Sales Representative,3200,Yes,1,1,1,1,1,1,Yes,2
E1826,42,Research & Development,8,Research Scientist,5900,No,15,4,3,1,20,3,No,4
E1827,37,Human Resources,3,Human Resources,5300,Yes,10,2,2,2,14,3,Yes,3
E1828,49,Sales,10,Sales Executive,8300,No,22,4,4,3,27,3,No,4
E1829,26,Research & Development,1,Laboratory Technician,3900,No,4,3,3,1,5,2,No,3
E1830,44,Sales,15,Sales Representative,7100,No,18,4,3,2,23,4,No,4
E1831,33,Human Resources,4,Human Resources,5000,Yes,8,2,2,3,12,2,No,3
E1832,51,Sales,6,Sales Executive,9500,No,24,4,3,5,30,4,No,4
E1833,30,Research & Development,11,Research Scientist,4300,Yes,5,2,1,1,7,2,Yes,3
E1834,46,Human Resources,2,Manager,7900,No,20,4,4,1,25,3,No,4
E1835,35,Sales,9,Sales Representative,5500,No,10,3,3,2,13,2,No,3
E1836,28,Research & Development,13,Laboratory Technician,4100,Yes,5,2,2,2,6,2,No,3
E1837,53,Sales,4,Sales Executive,10300,No,27,4,4,4,33,5,No,4
E1838,34,Human Resources,7,Human Resources,4800,Yes,9,2,2,3,11,2,Yes,3
E1839,41,Sales,18,Sales Representative,6900,No,16,4,3,1,21,3,No,4
E1840,25,Research & Development,3,Research Scientist,3500,Yes,3,1,1,1,4,1,Yes,2
E1841,48,Sales,5,Sales Executive,8000,No,22,3,3,2,28,4,No,4
E1842,32,Human Resources,8,Human Resources,4900,Yes,7,2,2,1,10,2,No,3
E1843,50,Sales,16,Sales Representative,9400,No,23,4,3,5,29,4,No,4
E1844,27,Research & Development,1,Laboratory Technician,3800,Yes,4,2,2,1,5,2,Yes,3
E1845,39,Sales,12,Sales Executive,6500,No,14,4,3,1,19,3,No,4
E1846,31,Human Resources,9,Human Resources,4500,No,6,3,3,2,8,2,No,3
E1847,44,Sales,2,Sales Representative,7300,No,19,4,3,3,24,4,No,4
E1848,29,Research & Development,6,Laboratory Technician,4200,Yes,5,2,2,2,7,2,No,3
E1849,52,Sales,10,Manager,10100,No,26,4,4,4,31,5,No,4
E1850,33,Human Resources,4,Human Resources,4700,Yes,8,2,1,1,10,2,Yes,3
E1851,45,Research & Development,1,Research Scientist,7600,No,20,4,3,1,24,3,No,4
E1852,36,Sales,11,Sales Representative,5900,Yes,11,3,2,2,15,3,Yes,3
E1853,30,Human Resources,15,Human Resources,4400,No,6,3,3,2,9,2,No,3
E1854,47,Sales,6,Sales Executive,8100,No,21,4,4,4,27,4,No,4
E1855,24,Research & Development,4,Laboratory Technician,3600,Yes,3,1,1,2,4,1,Yes,2
E1856,41,Sales,3,Sales Representative,6600,No,15,3,3,1,20,3,No,4
E1857,28,Human Resources,12,Human Resources,4100,Yes,5,2,2,3,7,2,No,3
E1858,55,Sales,8,Sales Executive,11900,No,31,4,4,2,37,5,No,4
E1859,34,Research & Development,2,Research Scientist,5700,No,10,3,3,2,14,3,No,3
E1860,50,Sales,15,Sales Representative,9400,No,22,4,3,5,28,4,No,4
E1861,32,Human Resources,10,Human Resources,5300,Yes,8,2,2,1,12,3,Yes,3
E1862,27,Sales,4,Sales Representative,3900,No,5,3,3,2,6,2,No,3
E1863,43,Research & Development,1,Laboratory Technician,6900,No,17,4,3,1,22,3,No,4
E1864,39,Sales,16,Sales Representative,5700,Yes,13,2,2,3,17,3,No,3
E1865,51,Human Resources,12,Manager,9600,No,24,4,4,3,30,4,No,4
E1866,25,Sales,6,Sales Executive,3600,Yes,3,1,1,2,5,1,Yes,2
E1867,36,Research & Development,8,Laboratory Technician,4800,No,10,4,3,1,14,2,No,3
E1868,40,Sales,22,Sales Executive,6600,No,15,4,3,1,20,3,No,4
E1869,32,Human Resources,5,Human Resources,5000,Yes,7,2,2,2,10,2,Yes,3
E1870,47,Sales,3,Sales Executive,6500,No,21,4,4,4,26,4,No,4
E1871,29,Research & Development,10,Research Scientist,4700,Yes,6,2,2,1,7,2,Yes,3
E1872,54,Sales,5,Manager,10800,No,29,4,3,2,34,5,No,4
E1873,31,Human Resources,14,Human Resources,4200,Yes,5,1,1,3,9,2,Yes,2
E1874,43,Sales,1,Sales Representative,6000,No,16,4,3,1,21,3,No,4
E1875,35,Research & Development,8,Laboratory Technician,5100,Yes,9,2,2,2,13,2,No,3
E1876,24,Sales,4,Sales Executive,3400,No,2,3,3,1,3,1,No,3
E1877,48,Human Resources,11,Manager,7700,No,23,4,3,3,27,4,No,4
E1878,37,Sales,2,Sales Representative,5200,Yes,11,2,2,2,15,3,Yes,3
E1879,33,Research & Development,13,Laboratory Technician,5500,No,10,3,3,1,12,2,No,3
E1880,50,Sales,18,Sales Executive,8200,No,21,4,4,4,29,3,No,4
E1881,26,Human Resources,6,Human Resources,3800,Yes,4,2,1,1,5,2,Yes,2
E1882,45,Sales,3,Sales Executive,7200,No,19,4,3,2,24,4,No,4
E1883,32,Research & Development,9,Laboratory Technician,4900,Yes,7,2,2,3,11,2,No,3
E1884,28,Sales,5,Sales Representative,3900,No,5,3,3,2,6,2,No,3
E1885,53,Human Resources,1,Manager,10200,No,26,4,4,5,32,5,No,4
E1886,39,Sales,20,Sales Representative,6100,Yes,12,2,2,1,18,3,Yes,3
E1887,34,Research & Development,14,Laboratory Technician,5600,No,11,3,3,2,15,3,No,3
E1888,22,Sales,8,Sales Representative,3000,Yes,1,1,1,1,1,1,Yes,2
E1889,41,Human Resources,12,Manager,7900,No,17,4,3,3,23,4,No,4
E1890,36,Sales,4,Sales Executive,5300,Yes,10,2,2,2,14,2,No,3
E1891,49,Research & Development,10,Research Scientist,8300,No,22,3,3,4,27,3,No,4
E1892,27,Human Resources,1,Human Resources,3500,Yes,4,2,2,1,4,2,Yes,2
E1893,44,Sales,6,Sales Executive,7100,No,18,4,4,1,22,3,No,4
E1894,31,Research & Development,15,Laboratory Technician,4400,Yes,6,1,1,3,10,2,Yes,2
E1895,55,Sales,3,Manager,11800,No,31,4,4,2,35,5,No,4
E1896,29,Human Resources,12,Human Resources,4200,No,5,3,3,2,7,2,No,3
E1897,38,Sales,5,Sales Executive,5900,Yes,11,2,2,1,16,3,Yes,3
E1898,42,Research & Development,2,Research Scientist,6700,No,16,4,3,1,20,3,No,4
E1899,25,Sales,9,Sales Representative,3300,Yes,3,1,1,1,3,1,Yes,2
E1900,46,Human Resources,13,Manager,8800,No,21,4,4,4,25,4,No,4
E1901,34,Research & Development,5,Laboratory Technician,5200,No,7,3,3,1,10,2,No,3
E1902,41,Sales,12,Sales Representative,6300,No,15,4,3,2,20,3,No,4
E1903,28,Human Resources,8,Human Resources,3500,Yes,4,1,2,1,5,2,Yes,3
E1904,47,Sales,6,Sales Executive,8900,No,19,4,4,3,26,4,No,4
E1905,33,Research & Development,10,Laboratory Technician,5000,Yes,8,2,2,4,12,2,No,3
E1906,30,Sales,2,Sales Representative,4800,No,6,3,3,1,8,3,No,3
E1907,39,Human Resources,18,Manager,6200,Yes,11,2,2,2,16,2,Yes,3
E1908,51,Sales,14,Sales Executive,8000,No,24,4,3,4,30,4,No,4
E1909,25,Research & Development,6,Laboratory Technician,3300,Yes,3,1,1,1,4,2,Yes,2
E1910,37,Sales,9,Sales Representative,5200,No,11,4,3,2,15,3,No,3
E1911,42,Human Resources,15,Manager,6500,No,16,3,3,1,21,3,No,4
E1912,28,Sales,4,Sales Executive,3900,Yes,5,2,2,2,7,2,No,3
E1913,55,Research & Development,1,Manager,12000,No,33,4,4,3,36,5,No,4
E1914,34,Sales,7,Sales Representative,4700,No,10,3,3,1,12,2,No,3
E1915,31,Human Resources,11,Human Resources,5400,Yes,8,2,2,1,10,2,Yes,3
E1916,48,Sales,20,Sales Executive,9400,No,22,4,3,5,30,4,No,4
E1917,26,Research & Development,5,Laboratory Technician,3400,Yes,3,1,1,1,4,1,Yes,2
E1918,44,Sales,8,Sales Representative,7300,No,17,4,4,2,23,3,No,4
E1919,35,Human Resources,12,Manager,5600,Yes,10,2,2,1,13,2,Yes,3
E1920,53,Sales,2,Sales Executive,10300,No,27,4,4,4,33,5,No,4
E1921,29,Research & Development,6,Laboratory Technician,4000,No,5,3,3,2,7,2,No,3
E1922,40,Sales,14,Sales Executive,6300,Yes,13,2,2,1,19,3,Yes,3
E1923,32,Human Resources,7,Human Resources,4700,No,8,3,3,3,11,2,No,3
E1924,56,Sales,10,Manager,11800,No,34,4,4,2,38,5,No,4
E1925,24,Research & Development,14,Research Scientist,3200,Yes,2,1,1,1,2,1,Yes,2
E1926,43,Sales,9,Sales Executive,5900,No,16,4,3,1,21,3,No,4
E1927,38,Human Resources,4,Human Resources,5400,Yes,11,2,2,2,15,3,Yes,3
E1928,50,Sales,11,Sales Representative,8400,No,23,4,4,3,28,3,No,4
E1929,27,Research & Development,2,Laboratory Technician,3900,No,5,3,3,1,6,2,No,3
E1930,45,Sales,16,Sales Executive,7200,No,19,4,3,2,24,4,No,4
E1931,34,Human Resources,5,Human Resources,5000,Yes,9,2,2,3,13,2,No,3
E1932,52,Sales,7,Sales Representative,9600,No,25,4,3,5,31,4,No,4
E1933,31,Research & Development,12,Laboratory Technician,4300,Yes,6,2,1,1,8,2,Yes,3
E1934,47,Sales,3,Sales Executive,7900,No,21,4,4,1,26,3,No,4
E1935,36,Human Resources,10,Human Resources,5600,No,11,3,3,2,14,2,No,3
E1936,29,Sales,14,Sales Representative,4100,Yes,6,2,2,2,7,2,No,3
E1937,54,Research & Development,5,Manager,10500,No,28,4,4,4,34,5,No,4
E1938,35,Sales,8,Sales Executive,4800,Yes,10,2,2,3,12,2,Yes,3
E1939,42,Human Resources,19,Manager,7000,No,17,4,3,1,22,3,No,4
E1940,26,Sales,4,Sales Representative,3500,Yes,4,1,1,1,5,1,Yes,2
E1941,49,Research & Development,6,Research Scientist,8100,No,23,3,3,2,29,4,No,4
E1942,33,Sales,5,Sales Representative,4900,Yes,8,2,2,1,11,2,No,3
E1943,51,Human Resources,17,Manager,9500,No,24,4,3,5,30,4,No,4
E1944,28,Sales,2,Sales Executive,3800,Yes,5,2,2,1,6,2,Yes,3
E1945,40,Research & Development,13,Laboratory Technician,6500,No,15,4,3,1,20,3,No,4
E1946,32,Sales,10,Sales Representative,4500,No,7,3,3,2,9,2,No,3
E1947,45,Human Resources,3,Manager,7400,No,20,4,3,3,25,4,No,4
E1948,30,Sales,7,Sales Representative,4200,Yes,6,2,2,2,8,2,No,3
E1949,53,Research & Development,11,Research Scientist,10200,No,27,4,4,4,32,5,No,4
E1950,34,Sales,5,Sales Executive,4700,Yes,9,2,1,1,11,2,Yes,3
E1951,46,Human Resources,2,Manager,7700,No,21,4,3,1,25,3,No,4
E1952,37,Sales,12,Sales Representative,6000,Yes,12,3,2,2,16,3,Yes,3
E1953,31,Research & Development,16,Laboratory Technician,4400,No,7,3,3,2,10,2,No,3
E1954,48,Sales,7,Sales Executive,8200,No,22,4,4,4,28,4,No,4
E1955,25,Human Resources,5,Human Resources,3600,Yes,4,1,1,2,5,1,Yes,2
E1956,42,Sales,4,Sales Representative,6700,No,16,3,3,1,21,3,No,4
E1957,29,Research & Development,13,Research Scientist,4100,Yes,6,2,2,3,8,2,No,3
E1958,56,Sales,9,Manager,11900,No,32,4,4,2,38,5,No,4
E1959,35,Human Resources,3,Human Resources,5700,No,11,3,3,2,15,3,No,3
E1960,51,Sales,16,Sales Executive,9600,No,23,4,3,5,29,4,No,4
E1961,33,Research & Development,11,Laboratory Technician,5400,Yes,9,2,2,1,13,3,Yes,3
E1962,28,Sales,5,Sales Representative,4000,No,6,3,3,2,7,2,No,3
E1963,44,Human Resources,2,Manager,7000,No,18,4,3,1,23,3,No,4
E1964,40,Sales,17,Sales Executive,5800,Yes,14,2,2,3,18,3,No,3
E1965,52,Research & Development,13,Research Scientist,9800,No,25,4,4,3,31,4,No,4
E1966,26,Sales,7,Sales Representative,3700,Yes,4,1,1,2,6,1,Yes,2
E1967,37,Human Resources,9,Human Resources,4900,No,11,4,3,1,15,2,No,3
E1968,41,Sales,23,Sales Executive,6700,No,16,4,3,1,21,3,No,4
E1969,33,Research & Development,6,Laboratory Technician,5100,Yes,8,2,2,2,11,2,Yes,3
E1970,48,Sales,4,Sales Representative,6600,No,22,4,4,4,27,4,No,4
E1971,30,Human Resources,11,Human Resources,4800,Yes,7,2,2,1,8,2,Yes,3
E1972,55,Sales,6,Manager,11000,No,30,4,3,2,35,5,No,4
E1973,32,Research & Development,15,Laboratory Technician,4300,Yes,6,1,1,3,10,2,Yes,2
E1974,44,Sales,2,Sales Executive,6100,No,17,4,3,1,22,3,No,4
E1975,36,Human Resources,9,Human Resources,5200,Yes,10,2,2,2,14,2,No,3
E1976,25,Sales,5,Sales Representative,3500,No,3,3,3,1,4,1,No,3
E1977,49,Research & Development,12,Research Scientist,7800,No,24,4,3,3,28,4,No,4
E1978,38,Sales,3,Sales Executive,5300,Yes,12,2,2,2,16,3,Yes,3
E1979,34,Human Resources,14,Human Resources,5600,No,11,3,3,1,13,2,No,3
E1980,51,Sales,19,Sales Representative,8300,No,22,4,4,4,30,3,No,4
E1981,27,Research & Development,7,Laboratory Technician,3900,Yes,5,2,1,1,6,2,Yes,2
E1982,46,Sales,4,Sales Executive,7300,No,20,4,3,2,25,4,No,4
E1983,33,Human Resources,10,Human Resources,5000,Yes,8,2,2,3,12,2,No,3
E1984,29,Sales,6,Sales Representative,4000,No,6,3,3,2,7,2,No,3
E1985,54,Research & Development,2,Manager,10300,No,27,4,4,5,33,5,No,4
E1986,40,Sales,21,Sales Executive,6200,Yes,13,2,2,1,19,3,Yes,3
E1987,35,Human Resources,15,Human Resources,5700,No,12,3,3,2,16,3,No,3
E1988,23,Sales,9,Sales Representative,3100,Yes,2,1,1,1,2,1,Yes,2
E1989,42,Research & Development,13,Research Scientist,8000,No,18,4,3,3,24,4,No,4
E1990,37,Sales,5,Sales Executive,5400,Yes,11,2,2,2,15,2,No,3
E1991,36,Human Resources,11,Human Resources,5800,No,12,3,3,2,16,2,No,3
E1992,28,Sales,2,Sales Representative,3600,Yes,5,2,2,1,5,2,Yes,2
E1993,45,Research & Development,7,Laboratory Technician,7200,No,19,4,4,1,23,3,No,4
E1994,32,Sales,16,Sales Executive,4500,Yes,7,1,1,3,11,2,Yes,2
